transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,
273,2023-09-26,20:24:00,1,Female,22,Beauty,1,50,14.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('273','45195', 0.85,1,'Female',22,'Beauty',1,50,14.5,50),"
283,2023-06-01,20:08:00,3,Female,18,Electronics,1,500,165,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('283','45078', 0.838888888888889,3,'Female',18,'Electronics',1,500,165,500),"
452,2023-01-30,22:41:00,4,Female,48,Clothing,3,500,240,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('452','44956', 0.945138888888889,4,'Female',48,'Clothing',3,500,240,1500),"
469,2023-03-21,19:24:00,4,Male,18,Beauty,3,25,8.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('469','45006', 0.808333333333333,4,'Male',18,'Beauty',3,25,8.75,75),"
620,2023-11-06,20:59:00,4,Male,63,Electronics,3,25,7,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('620','45236', 0.874305555555556,4,'Male',63,'Electronics',3,25,7,75),"
946,2023-08-08,20:15:00,2,Male,62,Electronics,4,500,235,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('946','45146', 0.84375,2,'Male',62,'Electronics',4,500,235,2000),"
1273,2023-06-20,20:39:00,1,Female,22,Beauty,1,50,25.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1273','45097', 0.860416666666667,1,'Female',22,'Beauty',1,50,25.5,50),"
1283,2023-10-14,20:15:00,1,Female,18,Electronics,1,500,130,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1283','45213', 0.84375,1,'Female',18,'Electronics',1,500,130,500),"
1452,2023-08-06,17:41:00,3,Female,48,Clothing,3,500,185,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1452','45144', 0.736805555555556,3,'Female',48,'Clothing',3,500,185,1500),"
1469,2023-12-08,17:22:00,3,Male,18,Beauty,3,25,12.5,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1469','45268', 0.723611111111111,3,'Male',18,'Beauty',3,25,12.5,75),"
1620,2023-02-03,22:48:00,5,Male,63,Electronics,3,25,7.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1620','44960', 0.95,5,'Male',63,'Electronics',3,25,7.75,75),"
1946,2023-07-27,20:48:00,5,Male,62,Electronics,4,500,165,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1946','45134', 0.866666666666667,5,'Male',62,'Electronics',4,500,165,2000),"
148,2023-07-03,20:39:00,5,Male,18,Clothing,2,30,9.9,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('148','45110', 0.860416666666667,5,'Male',18,'Clothing',2,30,9.9,60),"
414,2023-05-10,19:40:00,1,Male,48,Beauty,4,25,9.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('414','45056', 0.819444444444444,1,'Male',48,'Beauty',4,25,9.75,100),"
883,2023-08-20,20:43:00,5,Male,40,Electronics,1,500,245,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('883','45158', 0.863194444444444,5,'Male',40,'Electronics',1,500,245,500),"
1148,2023-08-11,22:04:00,2,Male,18,Clothing,2,30,10.8,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1148','45149', 0.919444444444444,2,'Male',18,'Clothing',2,30,10.8,60),"
1414,2023-11-22,21:28:00,4,Male,48,Beauty,4,25,11.25,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1414','45252', 0.894444444444444,4,'Male',48,'Beauty',4,25,11.25,100),"
1883,2023-09-20,17:54:00,3,Male,40,Electronics,1,500,200,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1883','45189', 0.745833333333333,3,'Male',40,'Electronics',1,500,200,500),"
731,2023-09-30,18:49:00,1,Male,54,Clothing,4,500,165,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('731','45199', 0.784027777777778,1,'Male',54,'Clothing',4,500,165,2000),"
930,2023-01-12,17:54:00,1,Male,54,Clothing,4,50,26,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('930','44938', 0.745833333333333,1,'Male',54,'Clothing',4,50,26,200),"
1731,2023-12-19,17:41:00,3,Male,54,Clothing,4,500,195,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1731','45279', 0.736805555555556,3,'Male',54,'Clothing',4,500,195,2000),"
1930,2023-12-21,19:58:00,5,Male,54,Clothing,4,50,13,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1930','45281', 0.831944444444444,5,'Male',54,'Clothing',4,50,13,200),"
518,2023-07-31,17:01:00,2,Female,40,Clothing,1,30,16.2,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('518','45138', 0.709027777777778,2,'Female',40,'Clothing',1,30,16.2,30),"
1518,2023-05-18,20:03:00,3,Female,40,Clothing,1,30,12.6,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1518','45064', 0.835416666666667,3,'Female',40,'Clothing',1,30,12.6,30),"
758,2023-04-23,18:30:00,1,Male,64,Clothing,4,25,6.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('758','45039', 0.770833333333333,1,'Male',64,'Clothing',4,25,6.75,100),"
1758,2023-07-22,18:19:00,3,Male,64,Clothing,4,25,7.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1758','45129', 0.763194444444444,3,'Male',64,'Clothing',4,25,7.5,100),"
639,2023-08-01,19:47:00,4,Female,62,Beauty,4,50,26.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('639','45139', 0.824305555555556,4,'Female',62,'Beauty',4,50,26.5,200),"
838,2023-09-30,21:20:00,1,Male,47,Electronics,2,300,153,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('838','45199', 0.888888888888889,1,'Male',47,'Electronics',2,300,153,600),"
1639,2023-12-20,18:13:00,5,Female,62,Beauty,4,50,24,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1639','45280', 0.759027777777778,5,'Female',62,'Beauty',4,50,24,200),"
1838,2023-06-28,17:06:00,4,Male,47,Electronics,2,300,102,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1838','45105', 0.7125,4,'Male',47,'Electronics',2,300,102,600),"
353,2023-03-18,21:35:00,5,Male,31,Electronics,1,500,270,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('353','45003', 0.899305555555556,5,'Male',31,'Electronics',1,500,270,500),"
501,2023-06-28,20:21:00,2,Male,39,Electronics,2,30,9,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('501','45105', 0.847916666666667,2,'Male',39,'Electronics',2,30,9,60),"
721,2023-06-23,17:10:00,5,Female,52,Clothing,1,500,145,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('721','45100', 0.715277777777778,5,'Female',52,'Clothing',1,500,145,500),"
1353,2023-09-04,21:59:00,3,Male,31,Electronics,1,500,235,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1353','45173', 0.915972222222222,3,'Male',31,'Electronics',1,500,235,500),"
1501,2023-01-31,18:00:00,1,Male,39,Electronics,2,30,13.5,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1501','44957', 0.75,1,'Male',39,'Electronics',2,30,13.5,60),"
1721,2023-01-21,22:42:00,3,Female,52,Clothing,1,500,215,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1721','44947', 0.945833333333333,3,'Female',52,'Clothing',1,500,215,500),"
123,2023-08-11,19:00:00,3,Female,40,Electronics,2,30,11.7,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('123','45149', 0.791666666666667,3,'Female',40,'Electronics',2,30,11.7,60),"
164,2023-02-28,18:26:00,3,Female,47,Beauty,3,500,185,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('164','44985', 0.768055555555556,3,'Female',47,'Beauty',3,500,185,1500),"
425,2023-06-11,18:28:00,2,Female,55,Electronics,4,30,15.6,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('425','45088', 0.769444444444444,2,'Female',55,'Electronics',4,30,15.6,120),"
1123,2023-12-11,21:04:00,1,Female,40,Electronics,2,30,10.8,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1123','45271', 0.877777777777778,1,'Female',40,'Electronics',2,30,10.8,60),"
1164,2023-04-07,20:53:00,1,Female,47,Beauty,3,500,245,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1164','45023', 0.870138888888889,1,'Female',47,'Beauty',3,500,245,1500),"
1425,2023-12-02,22:15:00,1,Female,55,Electronics,4,30,10.2,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1425','45262', 0.927083333333333,1,'Female',55,'Electronics',4,30,10.2,120),"
48,2023-10-06,17:34:00,2,Male,54,Electronics,3,300,123,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('48','45205', 0.731944444444444,2,'Male',54,'Electronics',3,300,123,900),"
118,2023-03-13,20:07:00,3,Female,30,Electronics,4,500,270,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('118','44998', 0.838194444444444,3,'Female',30,'Electronics',4,500,270,2000),"
203,2023-03-12,21:33:00,4,Male,56,Clothing,2,500,175,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('203','44997', 0.897916666666667,4,'Male',56,'Clothing',2,500,175,1000),"
305,2023-03-22,22:09:00,4,Female,18,Beauty,1,30,14.4,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('305','45007', 0.922916666666667,4,'Female',18,'Beauty',1,30,14.4,30),"
358,2023-10-12,18:32:00,4,Female,32,Beauty,1,300,132,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('358','45211', 0.772222222222222,4,'Female',32,'Beauty',1,300,132,300),"
376,2023-01-29,18:21:00,4,Female,64,Beauty,1,30,12,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('376','44955', 0.764583333333333,4,'Female',64,'Beauty',1,30,12,30),"
398,2023-02-23,21:17:00,5,Female,48,Clothing,2,300,114,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('398','44980', 0.886805555555556,5,'Female',48,'Clothing',2,300,114,600),"
411,2023-07-25,20:04:00,3,Male,62,Electronics,4,50,24.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('411','45132', 0.836111111111111,3,'Male',62,'Electronics',4,50,24.5,200),"
504,2023-03-31,18:07:00,4,Female,38,Beauty,3,50,22,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('504','45016', 0.754861111111111,4,'Female',38,'Beauty',3,50,22,150),"
970,2023-05-25,18:13:00,2,Male,59,Electronics,4,500,220,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('970','45071', 0.759027777777778,2,'Male',59,'Electronics',4,500,220,2000),"
996,2023-07-03,17:38:00,2,Male,62,Clothing,1,50,13.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('996','45110', 0.734722222222222,2,'Male',62,'Clothing',1,50,13.5,50),"
1048,2023-07-12,19:14:00,3,Male,54,Electronics,3,300,93,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1048','45119', 0.801388888888889,3,'Male',54,'Electronics',3,300,93,900),"
1118,2023-10-13,17:24:00,1,Female,30,Electronics,4,500,170,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1118','45212', 0.725,1,'Female',30,'Electronics',4,500,170,2000),"
1203,2023-11-26,18:36:00,2,Male,56,Clothing,2,500,145,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1203','45256', 0.775,2,'Male',56,'Clothing',2,500,145,1000),"
1305,2023-04-05,18:24:00,5,Female,18,Beauty,1,30,7.8,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1305','45021', 0.766666666666667,5,'Female',18,'Beauty',1,30,7.8,30),"
1358,2023-05-04,21:40:00,5,Female,32,Beauty,1,300,156,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1358','45050', 0.902777777777778,5,'Female',32,'Beauty',1,300,156,300),"
1376,2023-07-15,19:49:00,3,Female,64,Beauty,1,30,9.9,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1376','45122', 0.825694444444444,3,'Female',64,'Beauty',1,30,9.9,30),"
1398,2023-07-19,17:20:00,1,Female,48,Clothing,2,300,120,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1398','45126', 0.722222222222222,1,'Female',48,'Clothing',2,300,120,600),"
1411,2023-11-24,20:27:00,1,Male,62,Electronics,4,50,26,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1411','45254', 0.852083333333333,1,'Male',62,'Electronics',4,50,26,200),"
1504,2023-01-25,17:01:00,4,Female,38,Beauty,3,50,25.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1504','44951', 0.709027777777778,4,'Female',38,'Beauty',3,50,25.5,150),"
1970,2023-05-22,17:44:00,5,Male,59,Electronics,4,500,230,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1970','45068', 0.738888888888889,5,'Male',59,'Electronics',4,500,230,2000),"
